ID de Factura,Sucursal,Tipo Cliente,Genero,Categoria,Precio Unitario,Cantidad,Impuesto 5%,Total,Fecha,Hora,Pago,Costo de Bienes Vendidos,Porcentaje de Margen Bruto,Ingreso Bruto
266-20-6657,URUBO FIDALGA,Miembro,Masculino,Snack y Dulces,55.04,7,19.264,404.544,3/12/2019,19:39,Monedero electrónico,385.28,4.761904762,19.264
689-05-1884,URUBO FIDALGA,Miembro,Masculino,Despensa y Abarrotes,48.63,10,24.315,510.615,3/4/2019,12:44,Efectivo,486.3,4.761904762,24.315
196-01-2849,REYES,Miembro,Femenino,Snack y Dulces,73.38,7,25.683,539.343,2/10/2019,13:56,Efectivo,513.66,4.761904762,25.683
372-62-5264,REYES,Normal,Femenino,Carnes y Embutidos,52.6,9,23.67,497.07,1/16/2019,14:42,Efectivo,473.4,4.761904762,23.67
800-09-8606,URUBO FIDALGA,Miembro,Femenino,Snack y Dulces,87.37,5,21.8425,458.6925,1/29/2019,19:45,Efectivo,436.85,4.761904762,21.8425
182-52-7000,EQUIPETROL,Miembro,Femenino,Congelados,27.04,4,5.408,113.568,1/1/2019,20:26,Monedero electrónico,108.16,4.761904762,5.408
826-58-8051,TROMPILLO,Normal,Masculino,Cuidado Personal,62.19,4,12.438,261.198,1/6/2019,19:46,Monedero electrónico,248.76,4.761904762,12.438
868-06-0466,SUR,Miembro,Masculino,Limpieza Del Hogar,69.58,9,31.311,657.531,2/19/2019,19:38,Tarjeta de credito,626.22,4.761904762,31.311
751-41-9720,SUR,Normal,Masculino,Carnes y Embutidos,97.5,10,48.75,1023.75,1/12/2019,16:18,Monedero electrónico,975.0,4.761904762,48.75
626-43-7888,TROMPILLO,Normal,Femenino,Cuidado Personal,60.41,8,24.164,507.444,2/7/2019,12:23,Monedero electrónico,483.28,4.761904762,24.164
176-64-7711,SUR,Normal,Masculino,Snack y Dulces,32.32,3,4.848,101.808,3/27/2019,19:11,Tarjeta de credito,96.96,4.761904762,4.848
191-29-0321,SUR,Miembro,Femenino,Bebidas,19.77,10,9.885,207.585,2/27/2019,18:57,Tarjeta de credito,197.7,4.761904762,9.885
729-06-2010,SUR,Miembro,Masculino,Snack y Dulces,80.47,9,36.2115,760.4415,1/6/2019,11:18,Efectivo,724.23,4.761904762,36.2115
640-48-5028,URUBO FIDALGA,Miembro,Femenino,Cuidado Personal,88.39,9,39.7755,835.2855,3/2/2019,12:40,Efectivo,795.51,4.761904762,39.7755
186-79-9562,URUBO FIDALGA,Normal,Masculino,Carnes y Embutidos,71.77,7,25.1195,527.5095,3/29/2019,14:06,Efectivo,502.39,4.761904762,25.1195
834-45-5519,URUBO FIDALGA,Normal,Femenino,Snack y Dulces,43.0,4,8.6,180.6,1/31/2019,20:48,Monedero electrónico,172.0,4.761904762,8.6
162-65-8559,URUBO FIDALGA,Miembro,Masculino,Congelados,68.98,1,3.449,72.429,1/21/2019,20:13,Efectivo,68.98,4.761904762,3.449
760-27-5490,TROMPILLO,Normal,Masculino,Bebidas,15.62,8,6.248,131.208,1/20/2019,20:37,Monedero electrónico,124.96,4.761904762,6.248
445-30-9252,URUBO FIDALGA,Normal,Masculino,Snack y Dulces,25.7,3,3.855,80.955,1/17/2019,17:59,Monedero electrónico,77.1,4.761904762,3.855
786-94-2700,EQUIPETROL,Miembro,Masculino,Lacteos,80.62,6,24.186,507.906,2/28/2019,20:18,Efectivo,483.72,4.761904762,24.186
728-88-7867,REYES,Miembro,Femenino,Limpieza Del Hogar,75.53,4,15.106,317.226,3/19/2019,15:52,Monedero electrónico,302.12,4.761904762,15.106
183-21-3799,EQUIPETROL,Normal,Femenino,Limpieza Del Hogar,77.63,9,34.9335,733.6035,2/19/2019,15:14,Monedero electrónico,698.67,4.761904762,34.9335
268-20-3585,EQUIPETROL,Normal,Femenino,Congelados,13.85,9,6.2325,130.8825,2/4/2019,12:50,Monedero electrónico,124.65,4.761904762,6.2325
735-32-9839,SUR,Miembro,Masculino,Cuidado Personal,98.7,8,39.48,829.08,1/31/2019,10:36,Monedero electrónico,789.6,4.761904762,39.48
258-92-7466,SUR,Normal,Femenino,Bebidas,35.68,5,8.92,187.32,2/6/2019,18:33,Tarjeta de credito,178.4,4.761904762,8.92
857-16-3520,EQUIPETROL,Miembro,Femenino,Panaderia,71.46,7,25.011,525.231,3/28/2019,16:06,Monedero electrónico,500.22,4.761904762,25.011
482-17-1179,EQUIPETROL,Miembro,Masculino,Bebidas,11.94,3,1.791,37.611,1/19/2019,12:47,Tarjeta de credito,35.82,4.761904762,1.791
788-21-5741,REYES,Normal,Masculino,Despensa y Abarrotes,45.38,3,6.807,142.947,2/17/2019,13:34,Tarjeta de credito,136.14,4.761904762,6.807
821-14-9046,SUR,Miembro,Femenino,Lacteos,17.48,6,5.244,110.124,1/18/2019,15:04,Tarjeta de credito,104.88,4.761904762,5.244
418-05-0656,SUR,Normal,Femenino,Limpieza Del Hogar,25.56,7,8.946,187.866,2/2/2019,20:42,Efectivo,178.92,4.761904762,8.946
678-79-0726,EQUIPETROL,Miembro,Femenino,Snack y Dulces,90.63,9,40.7835,856.4535,1/18/2019,15:28,Efectivo,815.67,4.761904762,40.7835
776-68-1096,EQUIPETROL,Normal,Masculino,Lacteos,44.12,3,6.618,138.978,3/18/2019,13:45,Tarjeta de credito,132.36,4.761904762,6.618
592-46-1692,URUBO FIDALGA,Miembro,Femenino,Panaderia,36.77,7,12.8695,270.2595,1/11/2019,20:10,Efectivo,257.39,4.761904762,12.8695
434-35-9162,EQUIPETROL,Miembro,Masculino,Carnes y Embutidos,23.34,4,4.668,98.028,2/4/2019,18:53,Monedero electrónico,93.36,4.761904762,4.668
149-14-0304,EQUIPETROL,Miembro,Femenino,Snack y Dulces,28.5,8,11.4,239.4,2/6/2019,14:24,Efectivo,228.0,4.761904762,11.4
442-44-6497,REYES,Miembro,Masculino,Despensa y Abarrotes,55.57,3,8.3355,175.0455,1/8/2019,11:42,Tarjeta de credito,166.71,4.761904762,8.3355
174-64-0215,URUBO FIDALGA,Normal,Masculino,Lacteos,69.74,10,34.87,732.27,3/5/2019,17:49,Tarjeta de credito,697.4,4.761904762,34.87
210-74-9613,TROMPILLO,Normal,Masculino,Cuidado Personal,97.26,4,19.452,408.492,3/16/2019,15:33,Monedero electrónico,389.04,4.761904762,19.452
299-29-0180,REYES,Miembro,Femenino,Despensa y Abarrotes,52.18,7,18.263,383.523,3/9/2019,10:54,Efectivo,365.26,4.761904762,18.263
247-11-2470,REYES,Miembro,Femenino,Carnes y Embutidos,22.32,4,4.464,93.744,3/1/2019,16:23,Tarjeta de credito,89.28,4.761904762,4.464
635-28-5728,SUR,Normal,Masculino,Carnes y Embutidos,56.0,3,8.4,176.4,2/28/2019,19:33,Monedero electrónico,168.0,4.761904762,8.4
756-49-0168,TROMPILLO,Miembro,Masculino,Despensa y Abarrotes,19.7,1,0.985,20.685,2/8/2019,11:39,Monedero electrónico,19.7,4.761904762,0.985
438-23-1242,SUR,Normal,Masculino,Congelados,75.88,7,26.558,557.718,1/24/2019,10:38,Monedero electrónico,531.16,4.761904762,26.558
238-45-6950,EQUIPETROL,Miembro,Masculino,Snack y Dulces,53.72,1,2.686,56.406,3/1/2019,20:03,Monedero electrónico,53.72,4.761904762,2.686
607-65-2441,REYES,Miembro,Masculino,Despensa y Abarrotes,81.95,10,40.975,860.475,3/10/2019,12:39,Tarjeta de credito,819.5,4.761904762,40.975
386-27-7606,REYES,Miembro,Femenino,Despensa y Abarrotes,81.2,7,28.42,596.82,3/23/2019,15:59,Tarjeta de credito,568.4,4.761904762,28.42
137-63-5492,TROMPILLO,Normal,Masculino,Bebidas,58.76,10,29.38,616.98,1/29/2019,14:26,Monedero electrónico,587.6,4.761904762,29.38
197-77-7132,REYES,Miembro,Masculino,Congelados,91.56,8,36.624,769.104,1/12/2019,18:22,Monedero electrónico,732.48,4.761904762,36.624
805-86-0265,REYES,Normal,Masculino,Bebidas,93.96,9,42.282,887.922,3/20/2019,11:32,Efectivo,845.64,4.761904762,42.282
733-29-1227,TROMPILLO,Normal,Masculino,Lacteos,55.61,7,19.4635,408.7335,3/23/2019,12:41,Efectivo,389.27,4.761904762,19.4635
451-73-2711,TROMPILLO,Normal,Masculino,Snack y Dulces,84.83,1,4.2415,89.0715,1/14/2019,15:20,Monedero electrónico,84.83,4.761904762,4.2415
373-14-0504,URUBO FIDALGA,Miembro,Femenino,Panaderia,71.63,2,7.163,150.423,2/12/2019,14:33,Monedero electrónico,143.26,4.761904762,7.163
546-80-2899,SUR,Miembro,Masculino,Lacteos,37.69,2,3.769,79.149,2/20/2019,15:29,Monedero electrónico,75.38,4.761904762,3.769
345-68-9016,SUR,Miembro,Femenino,Lacteos,31.67,8,12.668,266.028,1/2/2019,16:19,Tarjeta de credito,253.36,4.761904762,12.668
390-17-5806,SUR,Miembro,Femenino,Cuidado Personal,38.42,1,1.921,40.341,2/2/2019,16:33,Efectivo,38.42,4.761904762,1.921
457-13-1708,REYES,Miembro,Masculino,Cuidado Personal,65.23,10,32.615,684.915,1/8/2019,19:07,Tarjeta de credito,652.3,4.761904762,32.615
664-14-2882,EQUIPETROL,Miembro,Femenino,Carnes y Embutidos,10.53,5,2.6325,55.2825,1/30/2019,14:43,Tarjeta de credito,52.65,4.761904762,2.6325
487-79-6868,URUBO FIDALGA,Miembro,Femenino,Cuidado Personal,12.29,9,5.5305,116.1405,3/26/2019,19:28,Tarjeta de credito,110.61,4.761904762,5.5305
314-23-4520,URUBO FIDALGA,Miembro,Masculino,Cuidado Personal,81.23,7,28.4305,597.0405,1/15/2019,20:44,Efectivo,568.61,4.761904762,28.4305
210-30-7976,TROMPILLO,Miembro,Femenino,Congelados,22.32,4,4.464,93.744,3/14/2019,11:16,Monedero electrónico,89.28,4.761904762,4.464
585-86-8361,URUBO FIDALGA,Normal,Femenino,Despensa y Abarrotes,27.28,5,6.82,143.22,2/3/2019,10:31,Tarjeta de credito,136.4,4.761904762,6.82
807-14-7833,EQUIPETROL,Miembro,Femenino,Snack y Dulces,17.42,10,8.71,182.91,2/22/2019,12:30,Monedero electrónico,174.2,4.761904762,8.71
775-72-1988,URUBO FIDALGA,Normal,Masculino,Panaderia,73.28,5,18.32,384.72,1/24/2019,15:05,Monedero electrónico,366.4,4.761904762,18.32
288-38-3758,URUBO FIDALGA,Miembro,Femenino,Congelados,84.87,3,12.7305,267.3405,1/25/2019,18:30,Monedero electrónico,254.61,4.761904762,12.7305
652-43-6591,EQUIPETROL,Normal,Femenino,Cuidado Personal,97.29,8,38.916,817.236,3/9/2019,13:18,Tarjeta de credito,778.32,4.761904762,38.916
785-96-0615,URUBO FIDALGA,Miembro,Femenino,Panaderia,35.74,8,14.296,300.216,2/17/2019,15:28,Monedero electrónico,285.92,4.761904762,14.296
406-46-7107,URUBO FIDALGA,Normal,Femenino,Limpieza Del Hogar,96.52,6,28.956,608.076,1/11/2019,11:52,Efectivo,579.12,4.761904762,28.956
250-17-5703,EQUIPETROL,Miembro,Masculino,Cuidado Personal,18.85,10,9.425,197.925,2/27/2019,18:24,Monedero electrónico,188.5,4.761904762,9.425
156-95-3964,SUR,Normal,Femenino,Panaderia,55.39,4,11.078,232.638,3/25/2019,15:19,Monedero electrónico,221.56,4.761904762,11.078
842-40-8179,URUBO FIDALGA,Miembro,Femenino,Lacteos,77.2,10,38.6,810.6,2/11/2019,10:38,Tarjeta de credito,772.0,4.761904762,38.6
525-09-8450,EQUIPETROL,Normal,Masculino,Congelados,72.13,10,36.065,757.365,1/31/2019,15:12,Tarjeta de credito,721.3,4.761904762,36.065
410-67-1709,REYES,Miembro,Femenino,Carnes y Embutidos,63.88,8,25.552,536.592,1/20/2019,17:48,Monedero electrónico,511.04,4.761904762,25.552
587-73-4862,SUR,Miembro,Femenino,Snack y Dulces,10.69,5,2.6725,56.1225,3/26/2019,11:07,Monedero electrónico,53.45,4.761904762,2.6725
787-87-2010,TROMPILLO,Miembro,Masculino,Panaderia,55.5,4,11.1,233.1,1/20/2019,15:48,Tarjeta de credito,222.0,4.761904762,11.1
593-14-4239,URUBO FIDALGA,Normal,Femenino,Bebidas,95.46,8,38.184,801.864,3/5/2019,19:40,Monedero electrónico,763.68,4.761904762,38.184
801-88-0346,URUBO FIDALGA,Normal,Femenino,Lacteos,76.06,3,11.409,239.589,1/5/2019,20:30,Tarjeta de credito,228.18,4.761904762,11.409
388-76-2555,EQUIPETROL,Normal,Masculino,Congelados,13.69,6,4.107,86.247,2/13/2019,13:59,Efectivo,82.14,4.761904762,4.107
711-31-1234,TROMPILLO,Normal,Femenino,Bebidas,95.64,4,19.128,401.688,3/16/2019,18:51,Efectivo,382.56,4.761904762,19.128
886-54-6089,REYES,Normal,Femenino,Snack y Dulces,11.43,6,3.429,72.009,1/15/2019,17:24,Efectivo,68.58,4.761904762,3.429
707-32-7409,EQUIPETROL,Miembro,Femenino,Panaderia,95.54,4,19.108,401.268,2/26/2019,11:58,Monedero electrónico,382.16,4.761904762,19.108
759-98-4285,TROMPILLO,Miembro,Femenino,Carnes y Embutidos,85.87,7,30.0545,631.1445,2/27/2019,19:01,Tarjeta de credito,601.09,4.761904762,30.0545
201-63-8275,REYES,Miembro,Femenino,Panaderia,67.99,7,23.7965,499.7265,2/17/2019,16:50,Monedero electrónico,475.93,4.761904762,23.7965
471-06-8611,SUR,Normal,Femenino,Limpieza Del Hogar,52.42,1,2.621,55.041,2/6/2019,10:22,Tarjeta de credito,52.42,4.761904762,2.621
200-16-5952,TROMPILLO,Miembro,Masculino,Cuidado Personal,65.65,2,6.565,137.865,1/17/2019,16:46,Efectivo,131.3,4.761904762,6.565
120-54-2248,EQUIPETROL,Normal,Femenino,Limpieza Del Hogar,28.86,5,7.215,151.515,1/22/2019,18:08,Tarjeta de credito,144.3,4.761904762,7.215
102-77-2261,TROMPILLO,Miembro,Masculino,Panaderia,65.31,7,22.8585,480.0285,3/5/2019,18:02,Tarjeta de credito,457.17,4.761904762,22.8585
875-31-8302,TROMPILLO,Normal,Masculino,Limpieza Del Hogar,93.38,1,4.669,98.049,1/3/2019,13:07,Efectivo,93.38,4.761904762,4.669
102-06-2002,URUBO FIDALGA,Miembro,Masculino,Cuidado Personal,25.25,5,6.3125,132.5625,3/20/2019,17:52,Efectivo,126.25,4.761904762,6.3125
457-94-0464,REYES,Miembro,Masculino,Despensa y Abarrotes,87.87,9,39.5415,830.3715,1/31/2019,20:32,Monedero electrónico,790.83,4.761904762,39.5415
629-42-4133,URUBO FIDALGA,Normal,Masculino,Cuidado Personal,21.8,8,8.72,183.12,2/19/2019,19:24,Efectivo,174.4,4.761904762,8.72
534-53-3526,SUR,Normal,Femenino,Congelados,94.76,4,18.952,397.992,2/11/2019,16:06,Monedero electrónico,379.04,4.761904762,18.952
307-04-2070,TROMPILLO,Miembro,Femenino,Bebidas,30.62,1,1.531,32.151,2/5/2019,14:14,Tarjeta de credito,30.62,4.761904762,1.531
468-99-7231,REYES,Normal,Femenino,Limpieza Del Hogar,44.01,8,17.604,369.684,3/3/2019,17:36,Efectivo,352.08,4.761904762,17.604
516-77-6464,TROMPILLO,Miembro,Femenino,Bebidas,10.16,5,2.54,53.34,2/24/2019,13:08,Monedero electrónico,50.8,4.761904762,2.54
404-91-5964,REYES,Normal,Masculino,Despensa y Abarrotes,74.58,7,26.103,548.163,2/4/2019,16:09,Tarjeta de credito,522.06,4.761904762,26.103
886-77-9084,SUR,Normal,Masculino,Limpieza Del Hogar,71.89,8,28.756,603.876,2/19/2019,11:33,Monedero electrónico,575.12,4.761904762,28.756
790-38-4466,EQUIPETROL,Normal,Femenino,Despensa y Abarrotes,10.99,5,2.7475,57.6975,1/23/2019,10:18,Tarjeta de credito,54.95,4.761904762,2.7475
704-10-4056,URUBO FIDALGA,Miembro,Masculino,Congelados,60.47,3,9.0705,190.4805,1/14/2019,10:55,Tarjeta de credito,181.41,4.761904762,9.0705
497-37-6538,URUBO FIDALGA,Normal,Masculino,Carnes y Embutidos,58.91,7,20.6185,432.9885,1/17/2019,15:15,Monedero electrónico,412.37,4.761904762,20.6185
651-96-5970,REYES,Normal,Masculino,Carnes y Embutidos,46.41,1,2.3205,48.7305,3/3/2019,20:06,Tarjeta de credito,46.41,4.761904762,2.3205
400-80-4065,TROMPILLO,Miembro,Masculino,Limpieza Del Hogar,68.55,4,13.71,287.91,2/15/2019,20:21,Tarjeta de credito,274.2,4.761904762,13.71
744-16-7898,EQUIPETROL,Normal,Femenino,Bebidas,97.37,10,48.685,1022.385,1/15/2019,13:48,Tarjeta de credito,973.7,4.761904762,48.685
263-12-5321,URUBO FIDALGA,Miembro,Masculino,Snack y Dulces,92.6,7,32.41,680.61,2/27/2019,12:52,Tarjeta de credito,648.2,4.761904762,32.41
702-72-0487,URUBO FIDALGA,Normal,Femenino,Bebidas,46.61,2,4.661,97.881,2/26/2019,12:28,Tarjeta de credito,93.22,4.761904762,4.661
605-83-1050,REYES,Normal,Masculino,Congelados,27.18,2,2.718,57.078,3/15/2019,16:26,Monedero electrónico,54.36,4.761904762,2.718
443-60-9639,TROMPILLO,Miembro,Femenino,Cuidado Personal,60.87,1,3.0435,63.9135,1/24/2019,13:24,Efectivo,60.87,4.761904762,3.0435
864-24-7918,URUBO FIDALGA,Miembro,Femenino,Lacteos,24.49,10,12.245,257.145,2/22/2019,15:15,Efectivo,244.9,4.761904762,12.245
359-94-5395,URUBO FIDALGA,Normal,Masculino,Limpieza Del Hogar,92.78,1,4.639,97.419,3/15/2019,10:50,Tarjeta de credito,92.78,4.761904762,4.639
401-09-4232,EQUIPETROL,Miembro,Masculino,Panaderia,86.69,5,21.6725,455.1225,2/11/2019,18:38,Monedero electrónico,433.45,4.761904762,21.6725
751-15-6198,URUBO FIDALGA,Normal,Masculino,Limpieza Del Hogar,23.01,6,6.903,144.963,1/12/2019,16:45,Monedero electrónico,138.06,4.761904762,6.903
324-41-6833,TROMPILLO,Miembro,Femenino,Despensa y Abarrotes,30.2,8,12.08,253.68,3/3/2019,19:30,Monedero electrónico,241.6,4.761904762,12.08
474-33-8305,TROMPILLO,Miembro,Masculino,Lacteos,67.39,7,23.5865,495.3165,3/23/2019,13:23,Monedero electrónico,471.73,4.761904762,23.5865
759-29-9521,SUR,Miembro,Femenino,Despensa y Abarrotes,48.96,9,22.032,462.672,3/4/2019,11:27,Efectivo,440.64,4.761904762,22.032
831-81-6575,URUBO FIDALGA,Miembro,Femenino,Despensa y Abarrotes,75.59,9,34.0155,714.3255,2/23/2019,11:12,Efectivo,680.31,4.761904762,34.0155
220-68-6701,EQUIPETROL,Normal,Femenino,Carnes y Embutidos,77.47,4,15.494,325.374,3/17/2019,16:36,Efectivo,309.88,4.761904762,15.494
618-34-8551,SUR,Normal,Femenino,Limpieza Del Hogar,93.18,2,9.318,195.678,1/16/2019,18:41,Tarjeta de credito,186.36,4.761904762,9.318
257-60-7754,EQUIPETROL,Normal,Femenino,Congelados,50.23,4,10.046,210.966,1/8/2019,17:12,Efectivo,200.92,4.761904762,10.046
559-61-5987,EQUIPETROL,Normal,Femenino,Congelados,17.75,1,0.8875,18.6375,1/14/2019,10:38,Efectivo,17.75,4.761904762,0.8875
189-55-2313,EQUIPETROL,Normal,Femenino,Limpieza Del Hogar,62.18,10,31.09,652.89,1/31/2019,10:33,Monedero electrónico,621.8,4.761904762,31.09
565-91-4567,EQUIPETROL,Normal,Masculino,Snack y Dulces,10.75,8,4.3,90.3,3/15/2019,14:38,Monedero electrónico,86.0,4.761904762,4.3
380-60-5336,EQUIPETROL,Normal,Femenino,Limpieza Del Hogar,40.26,10,20.13,422.73,2/24/2019,18:06,Tarjeta de credito,402.6,4.761904762,20.13
815-04-6282,REYES,Miembro,Femenino,Snack y Dulces,64.97,5,16.2425,341.0925,2/8/2019,12:52,Tarjeta de credito,324.85,4.761904762,16.2425
674-56-6360,EQUIPETROL,Normal,Masculino,Despensa y Abarrotes,95.15,1,4.7575,99.9075,3/22/2019,14:00,Efectivo,95.15,4.761904762,4.7575
778-34-2523,EQUIPETROL,Miembro,Femenino,Despensa y Abarrotes,48.62,8,19.448,408.408,1/24/2019,10:57,Efectivo,388.96,4.761904762,19.448
499-27-7781,TROMPILLO,Normal,Femenino,Congelados,53.21,8,21.284,446.964,3/14/2019,16:45,Monedero electrónico,425.68,4.761904762,21.284
477-59-2456,URUBO FIDALGA,Normal,Femenino,Limpieza Del Hogar,45.44,7,15.904,333.984,1/23/2019,11:15,Efectivo,318.08,4.761904762,15.904
832-51-6761,SUR,Normal,Masculino,Congelados,33.88,8,13.552,284.592,1/19/2019,20:29,Monedero electrónico,271.04,4.761904762,13.552
869-11-3082,SUR,Miembro,Masculino,Carnes y Embutidos,96.16,4,19.232,403.872,1/27/2019,20:03,Tarjeta de credito,384.64,4.761904762,19.232
190-59-3964,EQUIPETROL,Miembro,Masculino,Panaderia,47.16,5,11.79,247.59,2/3/2019,14:35,Tarjeta de credito,235.8,4.761904762,11.79
366-43-6862,SUR,Normal,Masculino,Lacteos,52.89,4,10.578,222.138,3/25/2019,16:32,Monedero electrónico,211.56,4.761904762,10.578
186-43-8965,EQUIPETROL,Miembro,Femenino,Limpieza Del Hogar,47.68,2,4.768,100.128,2/24/2019,10:10,Tarjeta de credito,95.36,4.761904762,4.768
784-21-9238,URUBO FIDALGA,Miembro,Masculino,Lacteos,10.17,1,0.5085,10.6785,2/7/2019,14:15,Efectivo,10.17,4.761904762,0.5085
276-75-6884,REYES,Normal,Femenino,Lacteos,68.71,3,10.3065,216.4365,3/4/2019,10:05,Efectivo,206.13,4.761904762,10.3065
109-86-4363,TROMPILLO,Miembro,Femenino,Lacteos,60.08,7,21.028,441.588,2/14/2019,11:36,Tarjeta de credito,420.56,4.761904762,21.028
569-76-2760,SUR,Miembro,Femenino,Lacteos,22.01,4,4.402,92.442,1/29/2019,18:15,Tarjeta de credito,88.04,4.761904762,4.402
222-42-0244,URUBO FIDALGA,Miembro,Femenino,Panaderia,72.11,9,32.4495,681.4395,1/28/2019,13:53,Tarjeta de credito,648.99,4.761904762,32.4495
760-53-9233,EQUIPETROL,Miembro,Masculino,Limpieza Del Hogar,41.28,3,6.192,130.032,3/26/2019,18:37,Tarjeta de credito,123.84,4.761904762,6.192
538-22-0304,SUR,Normal,Masculino,Snack y Dulces,64.95,10,32.475,681.975,3/24/2019,18:27,Efectivo,649.5,4.761904762,32.475
416-17-9926,TROMPILLO,Miembro,Femenino,Despensa y Abarrotes,74.22,10,37.11,779.31,1/1/2019,14:42,Tarjeta de credito,742.2,4.761904762,37.11
237-44-6163,SUR,Normal,Masculino,Snack y Dulces,10.56,8,4.224,88.704,1/24/2019,17:43,Efectivo,84.48,4.761904762,4.224
636-17-0325,REYES,Normal,Masculino,Lacteos,62.57,4,12.514,262.794,2/25/2019,18:37,Efectivo,250.28,4.761904762,12.514
343-75-9322,TROMPILLO,Miembro,Femenino,Limpieza Del Hogar,11.85,8,4.74,99.54,1/9/2019,16:34,Efectivo,94.8,4.761904762,4.74
528-14-9470,EQUIPETROL,Miembro,Masculino,Cuidado Personal,91.3,1,4.565,95.865,2/14/2019,14:42,Monedero electrónico,91.3,4.761904762,4.565
427-45-9297,EQUIPETROL,Miembro,Femenino,Despensa y Abarrotes,40.73,7,14.2555,299.3655,3/12/2019,11:01,Monedero electrónico,285.11,4.761904762,14.2555
807-34-3742,REYES,Normal,Masculino,Lacteos,52.38,1,2.619,54.999,3/26/2019,19:44,Efectivo,52.38,4.761904762,2.619
288-62-1085,URUBO FIDALGA,Miembro,Masculino,Carnes y Embutidos,38.54,5,9.635,202.335,1/9/2019,13:34,Monedero electrónico,192.7,4.761904762,9.635
670-71-7306,TROMPILLO,Normal,Masculino,Bebidas,44.63,6,13.389,281.169,1/2/2019,20:08,Tarjeta de credito,267.78,4.761904762,13.389
660-29-7083,URUBO FIDALGA,Normal,Masculino,Bebidas,55.87,10,27.935,586.635,1/15/2019,15:01,Efectivo,558.7,4.761904762,27.935
271-77-8740,URUBO FIDALGA,Miembro,Femenino,Lacteos,29.22,6,8.766,184.086,1/1/2019,11:40,Monedero electrónico,175.32,4.761904762,8.766
497-36-0989,EQUIPETROL,Normal,Masculino,Carnes y Embutidos,51.94,3,7.791,163.611,2/15/2019,15:21,Efectivo,155.82,4.761904762,7.791
291-59-1384,REYES,Normal,Masculino,Congelados,60.3,1,3.015,63.315,2/28/2019,17:38,Efectivo,60.3,4.761904762,3.015
860-73-6466,URUBO FIDALGA,Miembro,Femenino,Despensa y Abarrotes,39.47,2,3.947,82.887,3/2/2019,16:16,Tarjeta de credito,78.94,4.761904762,3.947
549-23-9016,URUBO FIDALGA,Miembro,Femenino,Lacteos,14.87,2,1.487,31.227,2/13/2019,18:15,Tarjeta de credito,29.74,4.761904762,1.487
896-34-0956,EQUIPETROL,Normal,Masculino,Lacteos,21.32,1,1.066,22.386,1/26/2019,12:43,Efectivo,21.32,4.761904762,1.066
804-38-3935,EQUIPETROL,Miembro,Masculino,Despensa y Abarrotes,93.78,3,14.067,295.407,1/30/2019,11:32,Tarjeta de credito,281.34,4.761904762,14.067
585-90-0249,SUR,Miembro,Masculino,Despensa y Abarrotes,73.26,1,3.663,76.923,1/27/2019,18:08,Monedero electrónico,73.26,4.761904762,3.663
862-29-5914,EQUIPETROL,Normal,Femenino,Panaderia,22.38,1,1.119,23.499,1/30/2019,17:08,Tarjeta de credito,22.38,4.761904762,1.119
845-94-6841,TROMPILLO,Miembro,Femenino,Carnes y Embutidos,72.88,9,32.796,688.716,1/8/2019,19:38,Efectivo,655.92,4.761904762,32.796
125-45-2293,SUR,Normal,Femenino,Despensa y Abarrotes,99.1,6,29.73,624.33,1/19/2019,13:11,Efectivo,594.6,4.761904762,29.73
843-73-4724,EQUIPETROL,Normal,Masculino,Congelados,74.1,1,3.705,77.805,1/25/2019,11:05,Efectivo,74.1,4.761904762,3.705
409-33-9708,REYES,Normal,Femenino,Carnes y Embutidos,98.48,2,9.848,206.808,2/19/2019,10:12,Monedero electrónico,196.96,4.761904762,9.848
658-66-3967,URUBO FIDALGA,Normal,Masculino,Carnes y Embutidos,53.19,7,18.6165,390.9465,1/14/2019,15:42,Monedero electrónico,372.33,4.761904762,18.6165
866-70-2814,TROMPILLO,Normal,Femenino,Congelados,52.79,10,26.395,554.295,2/25/2019,11:58,Monedero electrónico,527.9,4.761904762,26.395
160-22-2687,URUBO FIDALGA,Miembro,Femenino,Congelados,95.95,5,23.9875,503.7375,1/23/2019,14:21,Monedero electrónico,479.75,4.761904762,23.9875
895-03-6665,TROMPILLO,Normal,Femenino,Congelados,36.51,9,16.4295,345.0195,2/16/2019,10:52,Efectivo,328.59,4.761904762,16.4295
770-42-8960,EQUIPETROL,Normal,Masculino,Cuidado Personal,21.12,8,8.448,177.408,1/1/2019,19:31,Efectivo,168.96,4.761904762,8.448
748-45-2862,URUBO FIDALGA,Miembro,Femenino,Panaderia,28.31,4,5.662,118.902,3/7/2019,18:35,Efectivo,113.24,4.761904762,5.662
234-36-2483,TROMPILLO,Normal,Masculino,Despensa y Abarrotes,57.59,6,17.277,362.817,2/15/2019,13:51,Efectivo,345.54,4.761904762,17.277
316-66-3011,TROMPILLO,Miembro,Femenino,Panaderia,47.63,9,21.4335,450.1035,1/23/2019,12:35,Efectivo,428.67,4.761904762,21.4335
848-95-6252,URUBO FIDALGA,Miembro,Femenino,Despensa y Abarrotes,86.27,1,4.3135,90.5835,2/20/2019,13:24,Monedero electrónico,86.27,4.761904762,4.3135
840-76-5966,TROMPILLO,Miembro,Masculino,Lacteos,12.76,2,1.276,26.796,1/8/2019,18:06,Monedero electrónico,25.52,4.761904762,1.276
